id,objeto,entidade_adj,adjudicataria,adj_nif,tipo_contrato,tipo_proc,preco,preco_efetivo,data_pub,data_contrato,cpv,distrito,ano,ajuste_direto,score_risco,nivel_risco,flags,fonte_ano,atualizado
17075,"Fornecimento de Interferão Beta, Natalizumab e Fampridina ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","- - BIOGEN PORTUGAL, SOC FARMACÊUTICA, UNIPESSOAL",,Aquisição de bens móveis,Ajuste Direto Regime Geral,126023.66,53485.17,2024-03-19,2024-02-14,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (126,024€)"", ""desvio preço 58%"", ""adjudicações repetidas (20x)""]",2024,2026-04-02T01:33:28.748308
18195,"Fornecimento de Omalizumab, Ribociclib, Nilotinib, Secucinumab, Erenumab, Ruxolitinib e Ofatumumab ao HSEIT, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","500063524 - Novartis Farma - Produtos Farmacêuticos, SA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,462215.79,321717.17,2024-03-21,2024-03-19,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (462,216€)"", ""desvio preço 30%"", ""adjudicações repetidas (45x)""]",2024,2026-04-02T01:33:28.847603
19852,"Fornecimento de Metoxipolietilenoglicol-Epoetina Beta ao Hospital de Santo Espírito da Ilha Terceira, EPER.","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","500233810 - ROCHE FARMACÊUTICA QUIMICA, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,124239.24,44598.9,2024-03-27,2024-03-23,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (124,239€)"", ""desvio preço 64%"", ""adjudicações repetidas (1057x)""]",2024,2026-04-02T01:33:29.031169
30240,Aquisição de Serviços de Transporte de Emergência Social para o Litoral - Procedimento Intercalar de 01-01-2024 a 31-12-2024,"505305500 - Instituto da Segurança Social, I. P.",500745749 - Cruz Vermelha Portuguesa,,Aquisição de serviços,Ajuste Direto Regime Geral,400000.0,250053.27,2024-04-29,2024-04-26,85143000-3 - Serviços de ambulâncias,"Santarém
Portugal",2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (400,000€)"", ""desvio preço 37%"", ""adjudicações repetidas (186x)""]",2024,2026-04-02T01:33:30.559106
31053,4160049/2024 - TUCATINIB 150 E 50MG COMP REVES,"509186998 - Unidade Local de Saúde do Arco Ribeirinho, E. P. E.","503538108 - LOGISTA, TRANSPORTES, TRANSITÁRIOS E PHARMA, LDA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,106799.11,143141.66,2024-05-16,2024-01-25,33600000-6 - Produtos farmacêuticos,Setúbal,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (106,799€)"", ""desvio preço 34%"", ""adjudicações repetidas (70x)""]",2024,2026-04-02T01:33:30.700145
42469,RFN - MANUTENÇÃO TELEMÁTICA 1ª LINHA LOTE 1 CT2 2024,"503933813 - Infraestruturas de Portugal, S. A.","502533447 - Efacec Engenharia e Sistemas, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,160885.34,239142.12,2024-06-24,2024-06-20,50225000-8 - Serviços de manutenção de vias férreas,,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (160,885€)"", ""desvio preço 49%"", ""adjudicações repetidas (27x)""]",2024,2026-04-02T01:33:32.333382
45716,"Aquisição de Medicamentos à Viiv Healthcare, Unipessoal Lda.","508094461 - Unidade Local de Saúde do Alto Alentejo, E. P. E.","509117961 - ViiV Healthcare, Unipessoal Lda",,Aquisição de bens móveis,Ajuste Direto Regime Geral,476768.12,91447.78,2024-06-21,2024-06-20,33600000-6 - Produtos farmacêuticos,Portalegre,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (476,768€)"", ""desvio preço 81%"", ""adjudicações repetidas (30x)""]",2024,2026-04-02T01:33:32.745294
48117,"Aquisição, implementação e exploração da Rede de Informação da Saúde 2020 (RIS)","509540716 - SPMS - Serviços Partilhados do Ministério da Saúde, E. P. E.","504615947 - Meo - Serviços de Comunicações e Multimédia, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,416583.36,579050.86,2024-01-16,2024-01-03,72500000-0 - Serviços relacionados com a informática,Portugal Continental,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (416,583€)"", ""desvio preço 39%"", ""adjudicações repetidas (128x)""]",2024,2026-04-02T01:33:33.006813
50217,"Fornecimento de TILDRACIZUMAB ao Hospital de Santo espírito da Ilha Terceira, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","503538108 - Logista, Transportes, Transitários e Pharma, Unipessoal, Lda",,Aquisição de bens móveis,Ajuste Direto Regime Geral,103995.75,55482.4,2024-07-05,2024-07-04,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (103,996€)"", ""desvio preço 47%"", ""adjudicações repetidas (271x)""]",2024,2026-04-02T01:33:33.425144
50609,"BS003224_Aquisição de combustíveis rodoviários em postos de abastecimento públicos para a frota da Cascais Próxima, E.M., S.A.","504853635 - Cascais Próxima - Gestão de Mobilidade, Espaços Urbanos e Energias, E. M., S. A.","500697370 - PETROGAL, S.A.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,101312.5,34069.95,2024-07-22,2024-07-22,09130000-9 - Petróleo e destilados,Lisboa,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (101,312€)"", ""desvio preço 66%"", ""adjudicações repetidas (513x)""]",2024,2026-04-02T01:33:33.549038
58736,"Trabalhos diversos no âmbito das intempéries na freguesia de Camarate, Unhos e Apelação – (TP3 NO10|TP3NO22|TP3NO26) - Lote 1 – Execução da Beneficiação/Estabilização/Contenção e Drenagem do Talude na EM 507-1 no Bairro da Bogalheira em Camarate",501294996 - Município de Loures,500987076 - Stap S.A.,,Empreitadas de obras públicas,Ajuste Direto Regime Geral,124423.35,173417.81,2024-08-23,2024-08-19,45243510-0 - Construção de taludes,Lisboa,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (124,423€)"", ""desvio preço 39%"", ""adjudicações repetidas (18x)""]",2024,2026-04-02T01:33:34.576555
70634,"Serviços de higiene e limpeza - Região LVT - Outros:
SGMTSSS - 1978003900
PESSOAS2030 - 1978003902","600081966 - Secretaria-Geral do Ministério do Trabalho, Solidariedade e Segurança Social","500246505 - Servilimpe - Limpezas Técnicas Mecanizadas, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,128057.08,20564.75,2024-10-07,2024-10-04,90910000-9 - Serviços de limpeza,Lisboa,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (128,057€)"", ""desvio preço 84%"", ""adjudicações repetidas (35x)""]",2024,2026-04-02T01:33:36.590806
70685,Fornecimento de produtos alimentares e não alimentares e prestação de serviços relacionados com o fornecimento de refeições nos estabelecimentos de ensino integrantes do Agrupamento de Escolas de Poeta Joaquim Serra e na Escola Secundária Jorge Peixinho.,502834846 - Município do Montijo,"980747805 - Mediterránea de Catering, S.L. - Representação em Portugal",,Aquisição de serviços,Ajuste Direto Regime Geral,283910.1,152148.64,2024-09-10,2024-09-06,55524000-9 - Serviços de fornecimento de refeições (catering) a escolas,Setúbal,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (283,910€)"", ""desvio preço 46%"", ""adjudicações repetidas (12x)""]",2024,2026-04-02T01:33:36.597973
71253,Serviços de higiene e limpeza - Região Algarve,"501442600 - Instituto do Emprego e da Formação Profissional, I. P.","500246505 - Servilimpe - Limpezas Técnicas Mecanizadas, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,132728.11,20848.72,2024-10-08,2024-10-07,90910000-9 - Serviços de limpeza,,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (132,728€)"", ""desvio preço 84%"", ""adjudicações repetidas (35x)""]",2024,2026-04-02T01:33:36.718931
71741,Serviços de higiene e limpeza - Região Alentejo,"501442600 - Instituto do Emprego e da Formação Profissional, I. P.","515931217 - ALPIBRE, LDA",,Aquisição de serviços,Ajuste Direto Regime Geral,389839.96,64081.32,2024-10-10,2024-10-08,90910000-9 - Serviços de limpeza,Setúbal,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (389,840€)"", ""desvio preço 84%"", ""adjudicações repetidas (67x)""]",2024,2026-04-02T01:33:36.797025
79431,Aquisição Serviços de Suporte no âmbito das comunicações conexas à Rede Nacional de Segurança Interna (RNSI) de 1 a 15 de novembro de 2024,600014665 - Secretaria-Geral do Ministério da Administração Interna,"504615947 - Meo - Serviços de Comunicações e Multimédia, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,245968.87,98387.55,2024-11-04,2024-11-01,64210000-1 - Serviços telefónicos e de transmissão de dados,Lisboa,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (245,969€)"", ""desvio preço 60%"", ""adjudicações repetidas (128x)""]",2024,2026-04-02T01:33:37.952179
80682,"Fornecimento de PERTUZUMAB+TRASTUZUMAB ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","500233810 - ROCHE FARMACEUTICA QUIMICA, LDA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,170214.0,51064.2,2024-11-07,2024-10-29,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (170,214€)"", ""desvio preço 70%"", ""adjudicações repetidas (533x)""]",2024,2026-04-02T01:33:38.398820
86797,"Fornecimento de MOROCTOCOG alfa ao Hospital de Santo Espírito da Ilha terceira, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","500162166 - LAB. PFIZER, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,333711.36,55618.38,2024-11-07,2024-10-29,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (333,711€)"", ""desvio preço 83%"", ""adjudicações repetidas (1676x)""]",2024,2026-04-02T01:33:39.330679
101529,RRN-MANUTENÇÃO TELEMÁTICA RODO CTA2,503933813 - Infraestruturas de Portugal,"501369295 - CME - Construção e Manutenção Electromecânica, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,90500.0,135200.0,2025-01-09,2024-12-26,50230000-6 - Serviços de reparação e manutenção e serviços conexos relacionados com estradas e outros equipamentos,Distrito não determinado,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (90,500€)"", ""desvio preço 49%"", ""adjudicações repetidas (103x)""]",2024,2026-04-02T01:33:42.068495
104463,AD n.º 20/DRL/DA/2024 - Aquisição de Gás Natural para o 1.º Trimestre de 2025,600008878 - Guarda Nacional Republicana,"507857542 - Gold Energy - Comercializadora de Energia, SA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,108130.08,74096.94,2025-01-03,2024-12-31,09123000-7 - Gás natural,,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (108,130€)"", ""desvio preço 31%"", ""adjudicações repetidas (13x)""]",2024,2026-04-02T01:33:42.679103
105912,Cardioversor_Elétrodos_Pacemakers - Medtronic,"510103448 - Centro Hospitalar e Universitário de Coimbra, E. P. E.","504223933 - Medtronic Portugal, Lda",,Aquisição de bens móveis,Ajuste Direto Regime Geral,90250.0,62700.0,2024-01-22,2024-01-10,33100000-1 - Equipamento médico,Coimbra,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (90,250€)"", ""desvio preço 31%"", ""adjudicações repetidas (346x)""]",2024,2026-04-02T01:33:42.845595
107792,"2024-08-20-AS-PRR-AD-7493-GSTI-Chattanooga - Aquisição de serviços, com referência de termos e valores de concurso público com publicidade internacional, e pelo prazo estritamente necessário, de consultadoria e desenvolvimento aplicacional para projetos PRR do IRN I.P. no âmbito do desenvolvimento da Plataforma de registo predial.","508184258 - Instituto dos Registos e do Notariado, I. P.","503541320 - Glintt Global, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,294713.73,188047.75,2025-03-18,2024-11-14,72262000-9 - Serviços de desenvolvimento de software,Lisboa,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (294,714€)"", ""desvio preço 36%"", ""adjudicações repetidas (26x)""]",2024,2026-04-02T01:33:43.086148
108938,"SARS-COV-2/Influenza A e B/Vírus Respiratório Sincicial;
Influenza A e B/ e Vírus Respiratório Sincicial e SARS-Cov-2","514993871 - Unidade Local de Saúde do Oeste, E.P.E.",980655684 - CEPHEID IBERIA S.L.U. - SUCURSAL PORTUGAL,,Aquisição de bens móveis,Ajuste Direto Regime Geral,210423.0,105842.0,2025-02-08,2024-06-24,33696500-0 - Reagentes de laboratório,Leiria,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (210,423€)"", ""desvio preço 50%"", ""adjudicações repetidas (43x)""]",2024,2026-04-02T01:33:43.245730
117369,ANTISSEPTICOS E DESINFECTANTES,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM",980488842 - PENTAX MEDICAL IBERIA SAU,,Aquisição de bens móveis,Ajuste Direto Regime Geral,94425.6,53594.6,2024-01-31,2024-01-30,33631600-8 - Anti-sépticos e desinfectantes,Região Autónoma da Madeira,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (94,426€)"", ""desvio preço 43%"", ""adjudicações repetidas (35x)""]",2024,2026-04-02T01:33:44.812024
119427,AP 34 - Aquisição serviços refeições confecionadas para Unidade Desabituação Norte e Comunidade T.P. Pedra - processo 24000103,"503135593 - Administração Regional de Saúde do Norte, I. P.","500142858 - ITAU - Instituto Técnico de Alimentação Humana, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,195073.44,39027.85,2024-02-09,2024-02-08,55322000-3 - Serviços de confecção de refeições,Porto,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (195,073€)"", ""desvio preço 80%"", ""adjudicações repetidas (49x)""]",2024,2026-04-02T01:33:45.086972
123717,"Fornecimento de Osimertinib, Benralizumab, Goserrelina e Durvalumab ao Hospital de Santo Espírito da Ilha Terceira, EPER.","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","502942240 - ASTRAZENECA-PRODUTOS FARMACÊUTICOS,LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,249141.36,93248.28,2024-02-27,2024-02-25,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (249,141€)"", ""desvio preço 63%"", ""adjudicações repetidas (737x)""]",2024,2026-04-02T01:33:46.128983
123732,"Fornecimento de Toxina Botulínica A , RISANCIZUmab e Dexametasona 700 µG ao Hospital de Santo Espírito da Ilha Terceira, EPER.","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","510229050 - ABBVIE, LDA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,193426.95,131046.52,2024-02-27,2024-02-14,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (193,427€)"", ""desvio preço 32%"", ""adjudicações repetidas (145x)""]",2024,2026-04-02T01:33:46.130984
124335,"Fornecimento de Enzalutamida ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","502540249 - ASTELLAS FARMA, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,275632.0,166763.52,2024-02-29,2024-02-28,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (275,632€)"", ""desvio preço 39%"", ""adjudicações repetidas (314x)""]",2024,2026-04-02T01:33:46.239229
126219,"Fornecimento de Emtricitabina + Rilpivirina + Tenofovir + Emtricitabina + Rilpivirina + Tenofovir Alafenamida + Bictegravir + Emtricitabina + Tenofovir Alafenamida + Aztreonam + Anfotericina B + REMDESIvir, ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","503604704 - GILEAD SCIENCES, LDA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,233942.12,99751.64,2024-03-11,2024-02-22,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (233,942€)"", ""desvio preço 57%"", ""adjudicações repetidas (118x)""]",2024,2026-04-02T01:33:46.565837
128090,"Fornecimento de Trastuzumab Deruxtecano ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","501509860 - DAIICHI SANKYO PORTUGAL UNIPESSOAL, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,134400.0,40000.0,2024-03-19,2024-02-23,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (134,400€)"", ""desvio preço 70%"", ""adjudicações repetidas (64x)""]",2024,2026-04-02T01:33:46.854653
128258,EAD20240050 - AQUISIÇÃO DE GLOFITAMAB,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM","500233810 - ROCHE FARMACÊUTICA QUIMICA, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,83123.18,37288.56,2024-03-20,2024-03-18,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (83,123€)"", ""desvio preço 55%"", ""adjudicações repetidas (1057x)""]",2024,2026-04-02T01:33:46.874704
129612,"Cardioversores, Eletrocateteres, Pacemakers - Biotronik","510103448 - Centro Hospitalar e Universitário de Coimbra, E.P.","510726941 - BIOTRONIK Portugal, UNIPESSOAL LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,104400.0,24940.0,2024-03-22,2024-03-14,33100000-1 - Equipamento médico,Coimbra,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (104,400€)"", ""desvio preço 76%"", ""adjudicações repetidas (62x)""]",2024,2026-04-02T01:33:47.052020
132820,Prestação de Serviços de Higiene e Limpeza – Serviços Centrais/ARS Norte,"503135593 - Administração Regional de Saúde do Norte, I. P.","504458086 - Sá Limpa - Facility Services, LDA",,Aquisição de serviços,Ajuste Direto Regime Geral,270878.2,75799.86992,2024-04-05,2024-03-15,90910000-9 - Serviços de limpeza,Porto,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (270,878€)"", ""desvio preço 72%"", ""adjudicações repetidas (14x)""]",2024,2026-04-02T01:33:47.966758
133443,"Aquisição de  serviços jurídicos de Assessoria, Consultoria Jurídica Geral e Patrocínio Forense",506738914 - Município de Tomar,510397263 - AAMM - Sociedade de Advogados R.L.,,Aquisição de serviços,Ajuste Direto Regime Geral,121950.0,47746.41,2024-04-04,2024-04-03,79110000-8 - Serviços de assessoria e representação jurídicas,Santarém,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (121,950€)"", ""desvio preço 61%"", ""adjudicações repetidas (19x)""]",2024,2026-04-02T01:33:48.079798
134275,"Aquisição de contrastes radiológicos com colocação de injetores, consumíveis e medicamentos à Bayer Portugal, Lda.","508094461 - Unidade Local de Saúde do Alto Alentejo, E. P. E.",500043256 - BAYER PORTUGAL LDA,,Aquisição de bens móveis,Ajuste Direto Regime Geral,131112.2,63405.19,2024-04-11,2024-04-04,33600000-6 - Produtos farmacêuticos,Portalegre,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (131,112€)"", ""desvio preço 52%"", ""adjudicações repetidas (257x)""]",2024,2026-04-02T01:33:48.220607
135829,EAD20240056 - AQUISIÇÃO DE MEDICAMENTOS PARA O SISTEMA NERVOSO CENTRAL (OUTROS) - RISDIPLAM,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM","500233810 - ROCHE FARMACEUTICA QUIMICA, LDA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,165156.64,90085.44,2024-04-11,2024-04-08,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (165,157€)"", ""desvio preço 45%"", ""adjudicações repetidas (533x)""]",2024,2026-04-02T01:33:48.477621
140610,TECLISTAMAB,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPERAM (SESARAM, EPERAM)","500189412 - JANSSEN CILAG FARMACEUTICA, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,268341.06,36973.46,2024-05-03,2024-05-03,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (268,341€)"", ""desvio preço 86%"", ""adjudicações repetidas (793x)""]",2024,2026-04-02T01:33:49.549170
144263,"AP 159_Aquisição do serviço integrado de impressão e envelopagem das cartas emitidas para Programas de rastreio - retinopatia diabética (RRD), saúde visual infantil (RSVI), cancro do cólon e reto e rastreio do cancro do colo do útero (RCCU","503135593 - Administração Regional de Saúde do Norte, I. P.","500077568 - CTT - Correios de Portugal, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,115797.73,72129.73,2024-05-10,2024-04-29,64112000-4 - Serviços postais relacionados com cartas,,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (115,798€)"", ""desvio preço 38%"", ""adjudicações repetidas (159x)""]",2024,2026-04-02T01:33:50.267346
148143,"Fornecimento de ISATUXIMAB ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","500134960 - Sanofi - Produtos Farmacêuticos, Lda",,Aquisição de bens móveis,Ajuste Direto Regime Geral,113998.5,37999.5,2024-05-21,2024-05-17,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (113,998€)"", ""desvio preço 67%"", ""adjudicações repetidas (286x)""]",2024,2026-04-02T01:33:50.819918
156437,"Aquisição de Medicamentos à Novartis Farma, Produtos Farmacêuticos, S.A.","508094461 - Unidade Local de Saúde do Alto Alentejo, E. P. E.","500063524 - NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,99415.47,58546.29,2024-06-20,2024-06-17,33600000-6 - Produtos farmacêuticos,Portalegre,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (99,415€)"", ""desvio preço 41%"", ""adjudicações repetidas (908x)""]",2024,2026-04-02T01:33:52.740049
159870,"Fornecimento de Fumarato de Dimetilo ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER",506415740 - Biogen Portugal Sociedade Farmacêutica Unipessoal Lda.,,Aquisição de bens móveis,Ajuste Direto Regime Geral,178697.5,110792.47,2024-07-04,2024-04-17,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (178,698€)"", ""desvio preço 38%"", ""adjudicações repetidas (213x)""]",2024,2026-04-02T01:33:53.255628
168190,Serviços de limpeza - atividade protocolar.,501306099 - Município do Porto,504613529 - Aveiclean-Limpeza e Conservação Lda,,Aquisição de serviços,Ajuste Direto Regime Geral,77500.0,5929.1,2024-08-05,2024-06-29,90919200-4 - Serviços de limpeza de escritórios,Porto,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (77,500€)"", ""desvio preço 92%"", ""adjudicações repetidas (81x)""]",2024,2026-04-02T01:33:55.209912
174280,Fornecimento de medicamento AUE  - Tucatinib,"508094461 - Unidade Local de Saúde do Alto Alentejo, E. P. E.","500162166 - LABORATORIOS  PFIZER, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,199873.16,2939.31,2024-08-30,2024-08-29,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Portalegre,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (199,873€)"", ""desvio preço 99%"", ""adjudicações repetidas (218x)""]",2024,2026-04-02T01:33:56.897363
190996,Serviços de higiene e limpeza - Região LVT - Outros,"504322915 - Instituto de Informática, I. P.","500246505 - Servilimpe - Limpezas Técnicas Mecanizadas, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,76639.56,12666.88,2024-10-22,2024-10-14,90910000-9 - Serviços de limpeza,Lisboa,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (76,640€)"", ""desvio preço 83%"", ""adjudicações repetidas (35x)""]",2024,2026-04-02T01:34:00.763369
191605,RFN - MANUTENÇÃO TELEMÁTICA 1ª LINHA LOTE 1 CT3 2024,503933813 - Infraestruturas de Portugal,"502533447 - Efacec Engenharia e Sistemas, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,160885.34,228297.42,2024-10-24,2024-10-17,50225000-8 - Serviços de manutenção de vias férreas,,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (160,885€)"", ""desvio preço 42%"", ""adjudicações repetidas (27x)""]",2024,2026-04-02T01:34:00.894116
214322,Fornecimento de refeições confeccionadas para as unidades orgânicas da Delegação Regional do Norte e da Delegação Regional do Centro para o período de 2 meses.,"501442600 - Instituto do Emprego e da Formação Profissional, I. P.",500347506 - Eurest Portugal Lda,,Aquisição de serviços,Ajuste Direto Regime Geral,466496.84,315324.31,2025-01-06,2024-12-30,55510000-8 - Serviços de cantinas,,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (466,497€)"", ""desvio preço 32%"", ""adjudicações repetidas (202x)""]",2024,2026-04-02T01:34:06.122674
229378,92/0712/2022 - Aquisição de Próteses e Revisão da Anca Cimentada e Não Cimentada,"510745997 - Centro Hospitalar Universitário do Algarve, E. P. E.",500153370 - JOHNSON &amp; JOHNSON,,Aquisição de bens móveis,Ajuste Direto Regime Geral,83545.0,53805.0,2022-02-04,2022-01-20,33140000-3 - Material médico de consumo,Faro,2022,1,60.0,alto,"[""ajuste direto"", ""valor elevado (83,545€)"", ""desvio preço 36%"", ""adjudicações repetidas (24x)""]",2022,2026-04-02T01:34:09.225528
229542,Serviços de desenvolvimento de solução para gestão de atribuição da tarifa social,502017368 - Autoridade Nacional de Comunicações,"503541320 - GLINTT - Global Intelligent Technologies, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,78380.0,115580.0,2022-02-02,2022-01-31,"72000000-5 - Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio",Lisboa,2022,1,60.0,alto,"[""ajuste direto"", ""valor elevado (78,380€)"", ""desvio preço 47%"", ""adjudicações repetidas (30x)""]",2022,2026-04-02T01:34:09.246625
